client_id,age,job,marital,education,account_id,in_default,balance,housing,loan,contact,campaign_id_x,day,month,duration,campaign,pdays,previous,outcome_id,poutcome,y,day_range,age_category,balance_category,duration_category,campaign_category,pdays_category,previous_category,probability_yes,MinMax_balance,index_probability
5016092,36,admin.,single,secondary,31957,no,2556.0,yes,no,cellular,31957,13,apr,342,1,-1,0,31957,unknown,unknown,Mid Month,Adult,Medium,Moderate,Few,Recent,Few,0.52407885,0.0960089335972255,0.050316251123191554
4206437,39,management,married,tertiary,15714,no,1423.0,yes,no,telephone,15714,21,jul,733,3,-1,0,15714,unknown,unknown,Late Month,Adult,Medium-Low,Long,Moderate,Recent,Few,0.58696383,0.0857225863853431,0.050316057826128364
2485695,33,self-employed,single,tertiary,32294,no,1354.0,yes,no,cellular,32294,16,apr,270,1,147,2,32294,failure,unknown,Mid Month,Adult,Medium-Low,Moderate,Few,Distant,Few,0.59124887,0.08509614511648177,0.050312999632620335
7235054,35,management,single,tertiary,32319,no,824.0,yes,no,cellular,32319,16,apr,693,2,-1,0,32319,unknown,unknown,Mid Month,Adult,Low,Long,Few,Recent,Few,0.62666416,0.08028434986290924,0.050311324803034754
1416407,51,unemployed,married,secondary,30523,no,3640.0,no,no,telephone,30523,5,feb,295,6,-1,0,30523,unknown,unknown,Early Month,Middle-aged,Medium-High,Moderate,Moderate,Recent,Few,0.4753026,0.10585041671962668,0.05031097899993409
4739489,47,admin.,married,secondary,19490,no,3070.0,no,no,cellular,19490,7,aug,663,4,-1,0,19490,unknown,unknown,Early Month,Middle-aged,Medium-High,Long,Moderate,Recent,Few,0.4996769,0.10067546710729396,0.050305206621320715
8099474,41,blue-collar,married,secondary,35650,no,2039.0,yes,no,cellular,35650,8,may,729,1,-1,0,35650,unknown,unknown,Early Month,Middle-aged,Medium,Long,Few,Recent,Few,0.5508862,0.09131516351025003,0.05030426468681298
4324260,56,retired,married,tertiary,39481,no,281.0,no,no,cellular,39481,25,may,185,1,83,2,39481,success,unknown,Late Month,Middle-aged,Very Low,Short,Few,Recent,Few,0.6675014,0.07535452944273964,0.05029925314434137
8980546,25,student,single,unknown,31156,no,2503.0,no,no,cellular,31156,26,feb,100,2,-1,0,31156,unknown,unknown,Late Month,Young Adult,Medium,Short,Few,Recent,Few,0.5264682,0.09552775407186825,0.050292326395852724
6926125,68,unknown,married,unknown,40786,no,4092.0,no,no,telephone,40786,11,aug,329,1,-1,0,40786,unknown,unknown,Mid Month,Senior,High,Moderate,Few,Recent,Few,0.45737866,0.10995406097361683,0.05029064059379805
8384800,32,entrepreneur,married,tertiary,29942,no,1496.0,no,no,cellular,29942,4,feb,267,1,-1,0,29942,unknown,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.5820949,0.08638534309008043,0.050284468317889894
8301430,29,student,single,secondary,33944,no,314.0,no,no,cellular,33944,30,apr,465,1,-1,0,33944,unknown,unknown,Late Month,Young Adult,Very Low,Moderate,Few,Recent,Few,0.6646477,0.0756541317887168,0.050283344568002826
7214795,51,services,married,secondary,29341,no,615.0,no,no,cellular,29341,2,feb,1110,2,-1,0,29341,unknown,unknown,Early Month,Middle-aged,Low,Very Long,Few,Recent,Few,0.6414725,0.07838686833838723,0.050283021845968306
5337618,41,blue-collar,married,primary,31926,no,3658.0,yes,no,cellular,31926,9,apr,268,1,330,1,31926,failure,unknown,Early Month,Middle-aged,Medium-High,Moderate,Few,Distant,Few,0.4742758,0.10601383618106876,0.05027979671199674
5927721,47,technician,married,tertiary,34081,no,2408.0,no,no,cellular,34081,30,apr,376,1,-1,0,34081,unknown,unknown,Late Month,Middle-aged,Medium,Moderate,Few,Recent,Few,0.53104514,0.0946652624698128,0.050271527451219315
3036848,41,services,married,secondary,1564,no,639.0,yes,no,unknown,1564,8,may,1187,2,-1,0,1564,unknown,unknown,Early Month,Middle-aged,Low,Very Long,Few,Recent,Few,0.6395464,0.07860476095364334,0.05027139144650042
4469327,54,self-employed,divorced,secondary,27713,no,1016.0,yes,no,cellular,27713,21,nov,643,3,-1,0,27713,unknown,unknown,Late Month,Middle-aged,Medium-Low,Long,Moderate,Recent,Few,0.61284316,0.08202749078495815,0.05026998632000472
3009762,60,retired,divorced,secondary,43310,no,514.0,no,no,cellular,43310,16,mar,263,1,124,9,43310,other,unknown,Mid Month,Senior,Low,Moderate,Few,Distant,Many,0.6487135,0.07746990358251775,0.05025577455282302
8752616,26,technician,single,secondary,15839,no,223.0,no,yes,cellular,15839,21,jul,1002,3,-1,0,15839,unknown,unknown,Late Month,Young Adult,Very Low,Very Long,Moderate,Recent,Few,0.6716074,0.07482795562253736,0.05025500686311575
5966225,56,unemployed,divorced,primary,29682,no,802.0,no,no,telephone,29682,3,feb,258,2,-1,0,29682,unknown,no,Early Month,Middle-aged,Low,Moderate,Few,Recent,Few,0.6275005,0.08008461496559112,0.050253133887292044
3141997,41,services,married,secondary,37411,no,471.0,yes,no,cellular,37411,13,may,954,2,293,4,37411,success,unknown,Mid Month,Middle-aged,Very Low,Long,Few,Distant,Many,0.6519505,0.07707951264685055,0.050252025156805734
1599481,79,retired,married,secondary,40375,no,723.0,no,no,telephone,40375,22,jun,295,3,-1,0,40375,unknown,unknown,Late Month,Senior,Low,Moderate,Moderate,Recent,Few,0.63299125,0.07936738510703975,0.050238860651771966
5094170,41,services,divorced,secondary,29245,no,840.0,yes,no,cellular,29245,2,feb,938,1,-1,0,29245,unknown,unknown,Early Month,Middle-aged,Low,Long,Few,Recent,Few,0.6245186,0.0804296116064133,0.05022978629023548
6870460,40,technician,married,secondary,20726,no,42.0,no,no,cellular,20726,13,aug,1842,2,-1,0,20726,unknown,unknown,Mid Month,Middle-aged,Very Low,Very Long,Few,Recent,Few,0.6863004,0.0731846821491475,0.050226676407369115
6005183,25,admin.,married,unknown,16188,no,349.0,yes,no,cellular,16188,22,jul,1037,8,-1,0,16188,unknown,unknown,Late Month,Young Adult,Very Low,Very Long,Moderate,Recent,Few,0.66099226,0.07597189185263196,0.05021683285283243
9542412,26,student,single,secondary,39413,no,620.0,no,no,cellular,39413,22,may,223,1,94,1,39413,success,unknown,Late Month,Young Adult,Low,Moderate,Few,Recent,Few,0.64018863,0.07843226263323226,0.050211443107725955
7333137,33,blue-collar,single,primary,37337,no,863.0,yes,no,telephone,37337,13,may,622,3,-1,0,37337,unknown,unknown,Mid Month,Adult,Low,Long,Moderate,Recent,Few,0.6226498,0.08063842536270041,0.050209498525806556
4176333,28,admin.,single,secondary,42803,no,261.0,yes,yes,cellular,42803,29,jan,254,3,142,6,42803,success,unknown,Late Month,Young Adult,Very Low,Moderate,Moderate,Distant,Many,0.6678966,0.07517295226335954,0.05020776136205513
4810227,35,management,single,tertiary,41602,no,805.0,no,no,cellular,41602,17,sep,613,1,-1,0,41602,unknown,unknown,Mid Month,Adult,Low,Long,Few,Recent,Few,0.62666416,0.08011185154249814,0.05020322628768276
8058626,32,technician,single,tertiary,43951,no,705.0,no,no,cellular,43951,17,jun,544,1,-1,0,43951,unknown,unknown,Mid Month,Adult,Low,Long,Few,Recent,Few,0.6337954,0.07920396564559766,0.05019910755077468
9260378,34,student,single,unknown,43206,no,242.0,no,no,telephone,43206,4,mar,364,2,244,2,43206,failure,unknown,Early Month,Adult,Very Low,Moderate,Few,Distant,Few,0.66915625,0.07500045394294845,0.05018702275910212
6740597,38,management,married,tertiary,32735,no,165.0,yes,no,cellular,32735,17,apr,526,1,260,2,32735,other,unknown,Mid Month,Adult,Very Low,Long,Few,Distant,Few,0.67541516,0.07430138180233509,0.05018427954983681
4263848,62,unknown,married,secondary,41458,no,367.0,no,no,telephone,41458,7,sep,221,1,189,5,41458,failure,unknown,Early Month,Senior,Very Low,Moderate,Few,Distant,Many,0.659036,0.07613531131407404,0.050175909557880725
2707578,35,admin.,married,tertiary,34153,no,286.0,no,no,cellular,34153,30,apr,949,2,-1,0,34153,unknown,unknown,Late Month,Adult,Very Low,Long,Few,Recent,Few,0.66544265,0.07539992373758465,0.050174324726189545
9662636,81,retired,married,primary,44831,no,1154.0,no,no,telephone,44831,17,sep,231,1,-1,0,44831,unknown,unknown,Mid Month,Senior,Medium-Low,Moderate,Few,Recent,Few,0.6024583,0.0832803733226808,0.05017295198597007
2747340,33,management,single,tertiary,28266,no,1345.0,yes,no,cellular,28266,29,jan,257,1,262,3,28266,failure,unknown,Late Month,Adult,Medium-Low,Moderate,Few,Distant,Many,0.5901217,0.08501443538576071,0.05016886198316974
1198765,35,housemaid,single,primary,40158,no,745.0,no,no,telephone,40158,5,jun,522,3,-1,0,40158,unknown,unknown,Early Month,Adult,Low,Long,Moderate,Recent,Few,0.63045275,0.07956712000435785,0.05016330978447998
5928846,43,management,married,tertiary,4630,no,1825.0,yes,no,unknown,4630,20,may,742,2,-1,0,4630,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.5611389,0.08937228769088301,0.05015026970209937
9800213,54,technician,divorced,secondary,29463,no,2749.0,yes,no,cellular,29463,3,feb,341,2,-1,0,29463,unknown,unknown,Early Month,Middle-aged,Medium,Moderate,Few,Recent,Few,0.51289225,0.09776115337824343,0.05014093755180003
5144816,45,technician,single,tertiary,21210,no,0.0,no,no,cellular,21210,18,aug,773,4,-1,0,21210,unknown,unknown,Mid Month,Middle-aged,Very Low,Long,Moderate,Recent,Few,0.6886973,0.07280337007244929,0.05013948283449529
4155839,36,self-employed,married,primary,31788,no,1094.0,yes,no,cellular,31788,8,apr,291,1,335,1,31788,failure,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Distant,Few,0.6060074,0.08273564178454051,0.050138410931438934
1461209,31,self-employed,single,unknown,35646,no,7118.0,yes,no,cellular,35646,8,may,795,6,170,3,35646,failure,unknown,Early Month,Adult,Very High,Long,Moderate,Distant,Many,0.36481282,0.13742668821382528,0.05013501782856315
3269269,43,management,married,tertiary,39550,no,79.0,no,no,cellular,39550,26,may,640,1,-1,0,39550,unknown,unknown,Late Month,Middle-aged,Very Low,Long,Few,Recent,Few,0.6818742,0.07352059993100067,0.05013180140860385
6650101,60,retired,married,tertiary,19153,no,1766.0,no,no,cellular,19153,5,aug,344,1,-1,0,19153,unknown,unknown,Early Month,Senior,Medium-Low,Moderate,Few,Recent,Few,0.5641971,0.08883663501171173,0.050121373895111926
5139189,58,management,divorced,tertiary,27328,no,26254.0,yes,no,cellular,27328,21,nov,53,1,31,1,27328,failure,unknown,Late Month,Middle-aged,Ultra High,Short,Few,Recent,Few,0.16103838,0.31115973344470066,0.05010866059049107
4181436,34,technician,married,secondary,44433,no,0.0,yes,no,cellular,44433,5,aug,231,2,2,3,44433,success,unknown,Early Month,Adult,Very Low,Moderate,Few,Recent,Many,0.68821377,0.07280337007244929,0.05010428146747303
4430629,55,technician,married,unknown,27454,no,4746.0,yes,no,cellular,27454,21,nov,237,2,182,3,27454,failure,unknown,Late Month,Middle-aged,High,Moderate,Few,Distant,Many,0.43233073,0.11589163473934595,0.05010351476697364
5784619,35,technician,married,tertiary,17132,no,1629.0,no,no,cellular,17132,25,jul,653,4,-1,0,17132,unknown,unknown,Late Month,Adult,Medium-Low,Long,Moderate,Recent,Few,0.5719959,0.08759283133295807,0.0501027416166008
1390551,56,retired,married,primary,42070,no,1947.0,no,no,cellular,42070,30,oct,631,2,149,3,42070,failure,unknown,Late Month,Middle-aged,Medium-Low,Long,Few,Distant,Many,0.55372965,0.0904799084851016,0.05010140836136044
4275112,35,management,married,tertiary,33137,no,43.0,yes,no,cellular,33137,20,apr,860,1,-1,0,33137,unknown,unknown,Mid Month,Adult,Very Low,Long,Few,Recent,Few,0.6844662,0.0731937610081165,0.05009865423022284
6064415,59,admin.,married,primary,18591,no,1040.0,no,no,telephone,18591,31,jul,733,1,-1,0,18591,unknown,unknown,Late Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.60912687,0.08224538340021426,0.05009787262233912
7232963,35,management,single,tertiary,39802,no,671.0,yes,no,cellular,39802,1,jun,128,1,83,1,39802,success,unknown,Early Month,Adult,Low,Short,Few,Recent,Few,0.63494897,0.0788952844406515,0.05009447950566421
9279066,57,management,married,tertiary,39755,no,473.0,no,no,cellular,39755,1,jun,295,1,-1,0,39755,unknown,unknown,Early Month,Middle-aged,Very Low,Moderate,Few,Recent,Few,0.64971817,0.07709767036478855,0.05009175694584273
7055227,39,management,married,tertiary,42425,no,481.0,no,no,cellular,42425,7,dec,929,5,189,1,42425,other,unknown,Early Month,Adult,Very Low,Long,Moderate,Distant,Few,0.6490031,0.07717030123654059,0.0500837638410049
7168738,39,blue-collar,single,unknown,24105,no,3912.0,yes,no,telephone,24105,29,oct,223,1,-1,0,24105,unknown,unknown,Late Month,Adult,Medium-High,Moderate,Few,Recent,Few,0.46235406,0.10831986635919598,0.05008213042178227
3036640,34,management,single,tertiary,23773,no,603.0,no,no,cellular,23773,28,aug,787,1,-1,0,23773,unknown,unknown,Late Month,Adult,Low,Long,Few,Recent,Few,0.639766,0.07827792203075917,0.05007955133281811
6116459,26,blue-collar,single,primary,33296,no,52.0,yes,no,cellular,33296,20,apr,271,1,300,2,33296,success,unknown,Mid Month,Young Adult,Very Low,Moderate,Few,Distant,Few,0.6833444,0.07327547073883754,0.050072384328572715
8166554,52,admin.,married,secondary,14749,no,82.0,yes,yes,telephone,14749,15,jul,1142,4,-1,0,14749,unknown,unknown,Mid Month,Middle-aged,Very Low,Very Long,Moderate,Recent,Few,0.68080187,0.07354783650790768,0.0500715045142091
3674313,53,retired,married,primary,27780,no,1068.0,no,no,cellular,27780,28,jan,200,1,-1,0,27780,unknown,unknown,Late Month,Middle-aged,Medium-Low,Moderate,Few,Recent,Few,0.60671616,0.08249959145134639,0.05005383499741474
1403807,41,services,married,secondary,11365,no,7509.0,no,no,unknown,11365,19,jun,575,1,-1,0,11365,unknown,unknown,Mid Month,Middle-aged,Very High,Long,Few,Recent,Few,0.35504106,0.14097652207070616,0.05005245339003976
7386374,54,retired,married,secondary,11010,no,1614.0,yes,no,unknown,11010,17,jun,534,4,-1,0,11010,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Moderate,Recent,Few,0.57223725,0.087456648448423,0.0500459522812492
1943262,26,services,single,secondary,30677,no,1347.0,no,no,telephone,30677,6,feb,254,1,-1,0,30677,unknown,unknown,Early Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.5885261,0.08503259310369873,0.05004390291959605
5493816,37,services,single,secondary,37912,no,887.0,no,no,cellular,37912,14,may,553,2,-1,0,37912,unknown,unknown,Mid Month,Adult,Low,Long,Few,Recent,Few,0.6188948,0.08085631797795653,0.0500415559925253
5088111,29,services,single,secondary,15606,no,27.0,yes,no,cellular,15606,21,jul,554,2,-1,0,15606,unknown,unknown,Late Month,Young Adult,Very Low,Long,Few,Recent,Few,0.68502337,0.07304849926461242,0.050039928950121916
3421170,45,management,married,tertiary,33769,no,506.0,no,no,cellular,33769,23,apr,229,2,-1,0,33769,unknown,unknown,Late Month,Middle-aged,Low,Moderate,Few,Recent,Few,0.64644045,0.07739727271076571,0.05003272751949435
4673181,33,student,single,unknown,34067,no,1170.0,no,no,cellular,34067,30,apr,352,1,-1,0,34067,unknown,unknown,Late Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.5996192,0.08342563506618488,0.05002361337264484
7980717,35,blue-collar,married,secondary,26844,no,5639.0,yes,no,cellular,26844,20,nov,945,2,-1,0,26844,unknown,unknown,Mid Month,Adult,Very High,Long,Few,Recent,Few,0.4033841,0.12399905579866723,0.0500192462184739
4062648,46,blue-collar,married,secondary,14224,no,853.0,no,no,cellular,14224,11,jul,1187,3,-1,0,14224,unknown,unknown,Mid Month,Middle-aged,Low,Very Long,Moderate,Recent,Few,0.62081045,0.08054763677301037,0.05000481456087965
4798298,28,admin.,single,secondary,28346,no,1391.0,yes,no,cellular,28346,29,jan,462,2,247,1,28346,failure,unknown,Late Month,Young Adult,Medium-Low,Moderate,Few,Distant,Few,0.58522016,0.08543206289833494,0.049996565356183666
7114536,35,management,single,tertiary,16535,no,657.0,yes,no,cellular,16535,23,jul,547,2,-1,0,16535,unknown,unknown,Late Month,Adult,Low,Long,Few,Recent,Few,0.6346618,0.07876818041508543,0.04999115466941659
6386428,51,entrepreneur,married,secondary,14650,no,-799.0,no,yes,cellular,14650,15,jul,1001,3,-1,0,14650,unknown,unknown,Mid Month,Middle-aged,Negative,Very Long,Moderate,Recent,Few,0.7626316,0.06554936175621448,0.04999001431620565
1158077,34,admin.,single,secondary,26834,no,4436.0,yes,no,cellular,26834,20,nov,292,2,178,6,26834,failure,unknown,Mid Month,Adult,High,Moderate,Few,Distant,Many,0.441963,0.11307718845895448,0.04997593199374697
3516695,47,management,married,secondary,10825,no,2892.0,no,no,unknown,10825,17,jun,556,1,-1,0,10825,unknown,unknown,Mid Month,Middle-aged,Medium,Long,Few,Recent,Few,0.5044715,0.09905943021081111,0.049972657450248995
8837493,92,retired,married,unknown,41935,no,775.0,no,no,cellular,41935,22,oct,313,3,-1,0,41935,unknown,unknown,Late Month,Senior,Low,Moderate,Moderate,Recent,Few,0.62589484,0.07983948577342799,0.04997112253567557
6299572,57,management,divorced,tertiary,28551,no,1016.0,yes,no,cellular,28551,29,jan,462,2,234,5,28551,failure,unknown,Late Month,Middle-aged,Medium-Low,Moderate,Few,Distant,Many,0.60917366,0.08202749078495815,0.04996898641378159
7911395,53,management,divorced,tertiary,31065,no,2152.0,no,no,cellular,31065,13,feb,75,3,-1,0,31065,unknown,unknown,Mid Month,Middle-aged,Medium,Short,Moderate,Recent,Few,0.5411242,0.09234107457374757,0.04996799238324717
4862262,32,blue-collar,single,secondary,26760,no,2696.0,yes,no,cellular,26760,20,nov,564,2,183,1,26760,failure,unknown,Mid Month,Adult,Medium,Long,Few,Distant,Few,0.5136177,0.09727997385288617,0.04996471587946171
9287935,40,admin.,single,secondary,40109,no,985.0,yes,no,cellular,40109,4,jun,592,3,50,8,40109,failure,unknown,Early Month,Middle-aged,Low,Long,Moderate,Recent,Many,0.6110757,0.081746046156919,0.04995302232275074
9313919,80,housemaid,married,secondary,43458,no,499.0,no,no,telephone,43458,13,apr,224,2,393,4,43458,failure,unknown,Mid Month,Senior,Very Low,Moderate,Few,Distant,Many,0.64593476,0.07733372069798268,0.049952538363079384
2816856,52,management,single,tertiary,26964,no,1727.0,no,no,cellular,26964,21,nov,337,1,-1,0,26964,unknown,unknown,Late Month,Middle-aged,Medium-Low,Moderate,Few,Recent,Few,0.5645183,0.08848255951192054,0.0499500216753827
1490431,70,retired,married,secondary,42206,no,1164.0,no,no,telephone,42206,10,nov,208,2,-1,0,42206,unknown,unknown,Early Month,Senior,Medium-Low,Moderate,Few,Recent,Few,0.5990779,0.08337116191237086,0.049945818963492504
7790951,29,unemployed,single,secondary,30654,no,2424.0,no,no,cellular,30654,6,feb,93,1,-1,0,30654,unknown,unknown,Early Month,Young Adult,Medium,Short,Few,Recent,Few,0.5266611,0.09481052421331687,0.049933014784462215
1866439,55,management,married,tertiary,21668,no,-408.0,no,no,cellular,21668,19,aug,528,9,-1,0,21668,unknown,unknown,Mid Month,Middle-aged,Negative,Long,Moderate,Recent,Few,0.72262186,0.06909919561309534,0.04993258912852986
8864041,73,retired,married,unknown,41555,no,739.0,no,no,cellular,41555,11,sep,210,1,-1,0,41555,unknown,unknown,Mid Month,Senior,Low,Moderate,Few,Recent,Few,0.62793344,0.07951264685054382,0.04992865006651329
4039132,29,management,married,tertiary,40072,no,205.0,no,no,cellular,40072,4,jun,787,1,-1,0,40072,unknown,unknown,Early Month,Young Adult,Very Low,Long,Few,Recent,Few,0.66868824,0.07466453616109528,0.04992729710179305
6181057,51,housemaid,married,unknown,39677,no,2337.0,yes,no,cellular,39677,27,may,133,2,41,5,39677,success,unknown,Late Month,Middle-aged,Medium,Short,Few,Recent,Many,0.53097904,0.09402066348301345,0.049923001381093436
1703569,44,management,married,tertiary,28349,no,149.0,yes,no,cellular,28349,29,jan,507,1,220,2,28349,success,unknown,Late Month,Middle-aged,Very Low,Long,Few,Distant,Few,0.6732029,0.074156120058831,0.04992211302047163
4074441,50,management,married,tertiary,40316,no,1463.0,no,yes,cellular,40316,16,jun,459,2,-1,0,40316,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Moderate,Few,Recent,Few,0.5799015,0.08608574074410329,0.049921251601153606
6415103,48,management,married,tertiary,41666,no,3842.0,no,no,cellular,41666,1,oct,168,1,122,2,41666,success,unknown,Early Month,Middle-aged,Medium-High,Short,Few,Distant,Few,0.4635071,0.10768434623136564,0.04991245753367085
9596683,54,management,married,tertiary,9924,no,2226.0,yes,no,unknown,9924,9,jun,514,3,-1,0,9924,unknown,unknown,Early Month,Middle-aged,Medium,Long,Moderate,Recent,Few,0.5365844,0.09301291013745393,0.04990927446592654
5311278,40,services,married,secondary,39865,no,0.0,yes,no,cellular,39865,2,jun,297,1,28,3,39865,failure,no,Early Month,Middle-aged,Very Low,Moderate,Few,Recent,Many,0.6855338,0.07280337007244929,0.04990917250987259
7887226,40,management,married,tertiary,20834,no,66.0,no,no,cellular,20834,13,aug,737,4,-1,0,20834,unknown,unknown,Mid Month,Middle-aged,Very Low,Long,Moderate,Recent,Few,0.6798049,0.07340257476440361,0.04989943154993761
2328073,32,admin.,single,secondary,17401,no,976.0,yes,no,cellular,17401,28,jul,644,3,-1,0,17401,unknown,unknown,Late Month,Adult,Low,Long,Moderate,Recent,Few,0.6109164,0.08166433642619796,0.04989008046723853
6767599,46,unknown,married,unknown,29603,no,677.0,no,no,cellular,29603,3,feb,425,1,82,1,29603,failure,unknown,Early Month,Middle-aged,Low,Moderate,Few,Recent,Few,0.63188577,0.07894975759446553,0.04988722813070332
3348053,60,technician,single,tertiary,19862,no,2934.0,no,no,cellular,19862,8,aug,233,2,-1,0,19862,unknown,no,Early Month,Senior,Medium,Moderate,Few,Recent,Few,0.5015517,0.0994407422875093,0.04987467212217507
1339453,60,technician,married,secondary,44088,no,259.0,no,no,cellular,44088,6,jul,396,1,386,2,44088,success,unknown,Early Month,Senior,Very Low,Moderate,Few,Distant,Few,0.66357356,0.07515479454542154,0.0498707348004717
3934420,37,services,single,secondary,40059,no,1045.0,no,no,cellular,40059,4,jun,106,1,79,3,40059,success,unknown,Early Month,Adult,Medium-Low,Short,Few,Recent,Many,0.6060091,0.08229077769505928,0.049868962244940473
2137769,60,management,married,secondary,43098,no,0.0,no,no,telephone,43098,22,feb,230,2,126,6,43098,failure,unknown,Late Month,Senior,Very Low,Moderate,Few,Distant,Many,0.6849116,0.07280337007244929,0.04986387331481029
2085361,27,student,single,unknown,29371,no,1444.0,no,no,cellular,29371,2,feb,248,2,-1,0,29371,unknown,unknown,Early Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.58039695,0.0859132424236922,0.04986378388836202
7412900,29,blue-collar,married,secondary,44640,no,3310.0,no,no,cellular,44640,1,sep,367,1,91,4,44640,failure,unknown,Early Month,Young Adult,Medium-High,Moderate,Few,Recent,Many,0.48467782,0.1028543932598551,0.04985124324637722
9342652,27,student,single,secondary,28388,no,10536.0,no,no,cellular,28388,29,jan,136,1,-1,0,28388,unknown,unknown,Late Month,Young Adult,Ultra High,Short,Few,Recent,Few,0.2958843,0.16845822816988362,0.049844146807881705
8661559,37,unemployed,single,primary,30537,no,3777.0,no,no,cellular,30537,5,feb,206,3,-1,0,30537,unknown,unknown,Early Month,Adult,Medium-High,Moderate,Moderate,Recent,Few,0.46542227,0.10709422039838033,0.04984403544894152
8837009,33,management,married,tertiary,30739,no,1412.0,no,no,cellular,30739,6,feb,433,2,-1,0,30739,unknown,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.5820949,0.08562271893668404,0.04984054868166259
8336615,32,admin.,married,tertiary,43576,no,284.0,yes,no,cellular,43576,29,apr,717,3,-1,0,43576,unknown,unknown,Late Month,Adult,Very Low,Long,Moderate,Recent,Few,0.6611676,0.07538176601964665,0.04983998295216343
1946223,35,management,married,tertiary,32344,no,0.0,yes,no,cellular,32344,16,apr,563,1,-1,0,32344,unknown,unknown,Mid Month,Adult,Very Low,Long,Few,Recent,Few,0.6844662,0.07280337007244929,0.04983144483653646
6429568,55,housemaid,married,primary,15270,no,0.0,yes,no,cellular,15270,17,jul,1303,2,-1,0,15270,unknown,unknown,Mid Month,Middle-aged,Very Low,Very Long,Few,Recent,Few,0.6844452,0.07280337007244929,0.04982991736104437
4663775,34,technician,married,secondary,31908,no,1012.0,yes,yes,cellular,31908,9,apr,353,2,163,1,31908,success,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Distant,Few,0.6075715,0.08199117534908212,0.04981549997174555
5142715,48,services,married,secondary,10936,no,7434.0,no,no,unknown,10936,17,jun,986,1,-1,0,10936,unknown,unknown,Mid Month,Middle-aged,Very High,Long,Few,Recent,Few,0.35504106,0.14029560764803078,0.04981070081377411
5263281,48,technician,married,primary,44758,no,235.0,no,no,cellular,44758,9,sep,386,2,191,3,44758,success,unknown,Early Month,Middle-aged,Very Low,Moderate,Few,Distant,Many,0.66462237,0.07493690193016542,0.04980474109363762
4459425,84,retired,divorced,primary,42933,no,2619.0,no,no,telephone,42933,8,feb,145,2,115,2,42933,failure,unknown,Early Month,Senior,Medium,Short,Few,Distant,Few,0.51563036,0.09658090171227281,0.04980004554572114
7169131,46,management,married,tertiary,43664,no,273.0,yes,no,cellular,43664,10,may,583,6,53,6,43664,success,unknown,Early Month,Middle-aged,Very Low,Long,Moderate,Recent,Many,0.6614099,0.0752818985709876,0.04979219409674983
6889142,39,services,married,tertiary,30860,no,1493.0,no,no,cellular,30860,9,feb,912,3,-1,0,30860,unknown,unknown,Early Month,Adult,Medium-Low,Long,Moderate,Recent,Few,0.57654446,0.08635810651317342,0.04978928820012781
6518914,35,blue-collar,married,primary,5237,no,994.0,yes,no,unknown,5237,23,may,1349,8,-1,0,5237,unknown,unknown,Late Month,Adult,Low,Very Long,Moderate,Recent,Few,0.6084036,0.08182775588764005,0.04978430315251768
9511896,35,management,single,tertiary,40154,no,471.0,no,no,cellular,40154,5,jun,276,2,-1,0,40154,unknown,unknown,Early Month,Adult,Very Low,Moderate,Few,Recent,Few,0.6458676,0.07707951264685055,0.04978315877375018
4838190,39,management,divorced,tertiary,26048,no,1315.0,yes,no,cellular,26048,19,nov,1337,4,126,1,26048,failure,no,Mid Month,Adult,Medium-Low,Very Long,Moderate,Distant,Few,0.587389,0.08474206961669058,0.049776558878375336
8257726,30,student,single,tertiary,27769,no,699.0,no,no,cellular,27769,28,jan,396,1,-1,0,27769,unknown,unknown,Late Month,Adult,Low,Moderate,Few,Recent,Few,0.62889194,0.07914949249178363,0.04977647826983861
2178806,35,management,married,tertiary,41657,no,2088.0,yes,no,cellular,41657,1,oct,86,1,50,4,41657,failure,unknown,Early Month,Adult,Medium,Short,Few,Recent,Many,0.54244244,0.09176002759973127,0.04977453335619907
8941637,28,services,single,primary,30092,no,198.0,no,no,cellular,30092,4,feb,976,2,-1,0,30092,unknown,unknown,Early Month,Young Adult,Very Low,Long,Few,Recent,Few,0.6671408,0.07460098414831225,0.04976935889367962
2771273,36,management,married,tertiary,41391,no,1113.0,no,no,cellular,41391,1,sep,212,1,-1,0,41391,unknown,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.60027766,0.08290814010495161,0.04976790452595272
6708510,43,technician,married,secondary,2544,no,1916.0,yes,no,unknown,2544,13,may,565,2,-1,0,2544,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.55171025,0.09019846385706244,0.04976341686320989
